time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-08-21T05:08:34.449Z,-0.1868,125.22,50.929,4.9,mb,63,45,2.348,0.86,us,us6000ich5,2022-08-21T05:27:34.040Z,"168 km SSE of Tondano, Indonesia",earthquake,7.41,7.545,0.056,101,reviewed,us,us
2022-08-21T23:15:57.346Z,55.3385,162.1584,50.385,4.9,mb,147,84,3.103,0.68,us,us6000icll,2022-09-02T02:31:12.040Z,"101 km SSW of Ust’-Kamchatsk Staryy, Russia",earthquake,7.45,5.349,0.033,293,reviewed,us,us
2022-08-24T20:10:51.786Z,3.5402,127.1066,44.825,4.9,mb,59,79,2.762,1.24,us,us7000i255,2022-08-24T20:33:10.040Z,"224 km NNW of Tobelo, Indonesia",earthquake,7.79,6.799,0.055,103,reviewed,us,us
2022-08-24T21:48:11.755Z,23.7644,94.6116,99.882,4.9,mb,96,51,3.731,0.64,us,us7000i261,2022-08-24T22:19:39.004Z,"25 km ENE of Mawlaik, Myanmar",earthquake,9.02,6.928,0.053,112,reviewed,us,us
2022-08-28T17:04:40.301Z,-1.0404,98.6115,17.653,4.9,mb,54,167,2.549,0.62,us,us7000i34y,2022-08-28T17:23:48.040Z,"174 km WSW of Pariaman, Indonesia",earthquake,8.11,3.959,0.076,57,reviewed,us,us
2022-08-29T10:58:37.926Z,0.0193,123.8654,107.63,4.9,mb,38,33,1.519,0.77,us,us7000i3bt,2022-08-29T11:18:37.040Z,"106 km ESE of Gorontalo, Indonesia",earthquake,7.92,7.468,0.098,33,reviewed,us,us
2022-08-30T08:36:11.800Z,4.2436,62.6898,10,4.9,mb,48,64,11.417,1.12,us,us7000i3mi,2022-08-30T10:55:31.040Z,"Carlsberg Ridge",earthquake,11.66,1.881,0.086,42,reviewed,us,us
2022-09-01T07:54:49.989Z,-21.9919,-68.6569,135.51,4.9,mb,54,70,1.053,0.69,us,us7000i48y,2022-09-01T08:17:18.040Z,"58 km NNE of Calama, Chile",earthquake,6.09,2.491,0.064,78,reviewed,us,us
2022-09-01T11:21:09.432Z,31.3568,131.7762,23.601,4.9,mb,58,97,1.142,1.11,us,us7000i4aa,2022-09-01T11:54:29.410Z,"47 km SE of Nichinan, Japan",earthquake,6.53,3.495,0.043,166,reviewed,us,us
2022-09-02T17:00:11.776Z,36.146,68.846,16.442,4.9,mww,195,29,1.61,0.91,us,us7000i4qg,2022-09-02T17:20:10.040Z,"",earthquake,5.39,4.154,0.098,10,reviewed,us,us
2022-09-02T18:28:47.344Z,-17.6505,173.5642,10,4.9,mb,56,89,4.28,0.51,us,us7000i4r9,2022-09-02T18:58:14.040Z,"Fiji region",earthquake,8.55,1.824,0.082,52,reviewed,us,us
2022-09-03T02:16:47.321Z,47.5745,154.1414,38.271,4.9,mb,65,137,5.989,0.73,us,us7000i4up,2022-09-03T02:36:23.040Z,"Kuril Islands",earthquake,7.87,5.045,0.046,146,reviewed,us,us
2022-08-06T02:38:44.809Z,-4.5014,138.3543,10,4.8,mb,45,69,6.292,1.15,us,us6000i8km,2022-09-01T22:33:48.040Z,"Papua, Indonesia",earthquake,11,1.817,0.083,47,reviewed,us,us
2022-08-06T12:43:50.865Z,32.7417,142.4409,10,4.8,mww,82,114,2.241,0.58,us,us6000i8mm,2022-09-02T05:41:04.040Z,"Izu Islands, Japan region",earthquake,7.66,1.857,0.069,20,reviewed,us,us
2022-08-06T12:45:09.890Z,32.7787,142.4769,10,4.8,mb,34,133,2.264,0.43,us,us6000ibbp,2022-09-01T11:57:43.040Z,"Izu Islands, Japan region",earthquake,9.53,1.908,0.131,24,reviewed,us,us
2022-08-06T15:25:09.310Z,-18.1034,168.3448,10,4.8,mb,36,146,2.859,0.93,us,us6000i8nk,2022-09-03T04:11:22.780Z,"40 km S of Port-Vila, Vanuatu",earthquake,8.89,1.883,0.092,38,reviewed,us,us
2022-08-07T12:04:23.594Z,-57.7785,-25.8594,76.408,4.8,mb,48,45,16.863,0.5,us,us6000i8vm,2022-08-21T04:27:43.040Z,"South Sandwich Islands region",earthquake,10.25,6.975,0.085,43,reviewed,us,us
2022-08-07T13:42:13.686Z,-18.0356,-178.4143,594.561,4.8,mb,78,114,3.377,0.45,us,us6000i8w1,2022-08-21T20:09:05.040Z,"240 km E of Levuka, Fiji",earthquake,12.16,3.128,0.069,67,reviewed,us,us
2022-08-07T15:45:15.310Z,-21.0091,-11.6425,10,4.8,mb,54,60,7.518,0.72,us,us6000i8wy,2022-08-22T13:13:49.040Z,"southern Mid-Atlantic Ridge",earthquake,11.1,1.809,0.089,41,reviewed,us,us
2022-08-07T22:57:14.005Z,32.8982,142.5655,10,4.8,mb,54,90,2.322,0.55,us,us6000i8yl,2022-08-19T02:45:56.040Z,"Izu Islands, Japan region",earthquake,9.54,1.847,0.062,80,reviewed,us,us
2022-08-07T23:02:10.951Z,-5.7469,146.4575,40.424,4.8,mb,78,31,5.891,0.66,us,us6000i8yn,2022-08-20T04:41:47.040Z,"88 km NE of Kainantu, Papua New Guinea",earthquake,9.89,5.567,0.062,80,reviewed,us,us
2022-08-08T23:15:04.994Z,-6.5412,104.1542,35,4.8,mb,60,38,2.473,0.99,us,us6000i97s,2022-08-20T04:45:39.040Z,"173 km SW of Bandar Lampung, Indonesia",earthquake,6.62,1.851,0.087,41,reviewed,us,us
2022-08-09T04:16:02.839Z,-25.1502,-179.9438,502.338,4.8,mb,34,107,4.474,0.94,us,us6000i99v,2022-08-19T04:50:04.040Z,"south of the Fiji Islands",earthquake,12.88,7.036,0.105,28,reviewed,us,us
2022-08-09T11:04:23.643Z,-44.51,-80.3847,10,4.8,mb,41,102,6.093,0.33,us,us6000i9bu,2022-08-09T11:24:26.040Z,"Off the coast of Aisen, Chile",earthquake,10.06,1.898,0.105,28,reviewed,us,us
2022-08-09T22:28:51.694Z,-30.384,-68.7799,112.713,4.8,mb,66,42,1.161,0.68,us,us6000i9j5,2022-08-19T00:22:47.040Z,"16 km SSW of San José de Jáchal, Argentina",earthquake,5.87,4.731,0.084,44,reviewed,us,us
2022-08-10T15:35:18.640Z,44.878,142.011,10,4.8,mb,144,92,0.866,0.52,us,us6000i9qy,2022-08-29T23:24:58.040Z,"56 km SSE of Makubetsu, Japan",earthquake,4.81,1.795,0.039,199,reviewed,us,us
2022-08-10T17:35:19.071Z,-20.0986,-177.616,544.551,4.8,mb,59,136,5.779,0.51,us,us6000i9rq,2022-08-19T18:08:49.040Z,"276 km WNW of Haveluloto, Tonga",earthquake,13,7.325,0.073,60,reviewed,us,us
2022-08-11T06:24:48.546Z,-13.1977,-74.7605,81.333,4.8,mb,107,120,2.362,0.74,us,us6000i9vv,2022-09-03T20:45:47.152Z,"27 km SE of Huachocolpa, Peru",earthquake,9.22,7.933,0.033,292,reviewed,us,us
2022-08-11T13:46:14.730Z,-32.03,-178.0292,10,4.8,mb,26,110,2.761,0.95,us,us6000ic5q,2022-08-19T19:39:10.040Z,"south of the Kermadec Islands",earthquake,8.09,1.721,0.091,37,reviewed,us,us
2022-08-13T07:06:08.228Z,-0.1957,-80.6884,16.437,4.8,mb,65,142,2.095,0.8,us,us6000iah2,2022-09-01T06:29:30.517Z,"53 km NNW of Bahía de Caráquez, Ecuador",earthquake,6.71,3.546,0.078,51,reviewed,us,us
2022-08-14T13:59:12.109Z,-3.301,67.9747,10,4.8,mb,57,115,31.502,0.5,us,us7000i21c,2022-08-24T15:57:32.040Z,"Carlsberg Ridge",earthquake,12.86,1.862,0.082,46,reviewed,us,us
2022-08-15T02:01:38.052Z,-3.311,100.7772,38.021,4.8,mb,66,134,2.411,0.67,us,us6000iawk,2022-08-30T01:36:26.040Z,"154 km SSW of Sungai Penuh, Indonesia",earthquake,5.98,5.764,0.079,49,reviewed,us,us
2022-08-15T07:09:18.457Z,52.1085,159.0797,49.961,4.8,mb,116,120,0.953,0.48,us,us6000iay5,2022-08-15T07:55:02.040Z,"102 km SSE of Vilyuchinsk, Russia",earthquake,6.92,5.344,0.034,274,reviewed,us,us
2022-08-15T11:10:05.682Z,-5.707,110.3692,552.772,4.8,mb,97,26,1.335,0.59,us,us6000iaz4,2022-08-29T05:54:28.040Z,"93 km NNW of Batang, Indonesia",earthquake,9.52,6.388,0.048,134,reviewed,us,us
2022-08-16T14:37:34.818Z,44.3475,149.4158,10,4.8,mb,82,116,5.136,0.52,us,us6000ibb7,2022-08-25T20:27:38.040Z,"156 km SE of Kuril’sk, Russia",earthquake,9.28,1.794,0.046,144,reviewed,us,us
2022-08-17T13:25:59.699Z,44.3224,149.597,10,4.8,mb,67,137,5.038,1,us,us6000ibky,2022-08-17T13:44:51.040Z,"169 km SE of Kuril’sk, Russia",earthquake,10.85,1.896,0.055,102,reviewed,us,us
2022-08-18T07:11:36.926Z,26.4858,127.7992,41.089,4.8,mb,64,113,0.549,0.92,us,us6000ibtg,2022-08-18T23:39:40.236Z,"7 km NNW of Ishikawa, Japan",earthquake,7.48,7.982,0.054,104,reviewed,us,us
2022-08-18T09:39:19.617Z,27.5546,139.7887,496.853,4.8,mb,122,45,5.542,0.62,us,us6000ibu2,2022-08-18T10:04:50.040Z,"Bonin Islands, Japan region",earthquake,10.78,6.395,0.026,455,reviewed,us,us
2022-08-18T23:59:56.128Z,-20.5391,-11.1472,10,4.8,mb,39,49,6.861,0.47,us,us7000i2n0,2022-08-27T04:02:11.040Z,"southern Mid-Atlantic Ridge",earthquake,11.09,1.832,0.097,33,reviewed,us,us
2022-08-19T09:44:41.524Z,-28.7362,-71.5278,37.371,4.8,mb,63,147,0.664,0.61,us,us6000ic2i,2022-08-19T10:04:51.040Z,"77 km WSW of Vallenar, Chile",earthquake,4.97,6.985,0.039,199,reviewed,us,us
2022-08-20T02:34:31.997Z,-5.4642,147.3024,185.127,4.8,mb,42,56,5.007,0.64,us,us6000icav,2022-08-20T02:50:26.040Z,"135 km NNW of Finschhafen, Papua New Guinea",earthquake,9.36,7.512,0.109,27,reviewed,us,us
2022-08-21T02:56:04.118Z,54.9802,110.5984,10,4.8,mb,51,80,5.318,0.94,us,us6000icgs,2022-08-21T05:31:26.141Z,"75 km NNE of Kurumkan, Russia",earthquake,10.07,1.887,0.039,208,reviewed,us,us
2022-08-22T01:59:12.506Z,-31.3653,-178.0466,37.057,4.8,mb,23,169,2.099,0.63,us,us7000i3zu,2022-09-01T23:50:12.040Z,"",earthquake,9.01,7.183,0.143,15,reviewed,us,us
2022-08-22T20:46:29.436Z,-15.9172,167.0031,16.086,4.8,mb,31,119,0.506,0.61,us,us7000i40n,2022-08-31T17:48:11.040Z,"45 km WNW of Norsup, Vanuatu",earthquake,7.61,3.983,0.125,20,reviewed,us,us
2022-08-23T07:08:07.441Z,14.7279,108.145,10,4.8,mb,43,142,4.164,0.81,us,us6000icyw,2022-09-01T04:39:19.078Z,"43 km NNE of Kon Tum, Vietnam",earthquake,7.97,1.782,0.081,48,reviewed,us,us
2022-08-24T01:26:53.874Z,16.9282,-99.4163,26.831,4.8,mb,91,162,1.028,1.27,us,us7000i1wm,2022-08-24T14:58:41.344Z,"2 km SE of Llano Grande, Mexico",earthquake,9.91,6.098,0.033,281,reviewed,us,us
2022-08-24T18:06:03.463Z,-20.5921,-177.7921,499.218,4.8,mb,75,68,2.488,0.88,us,us7000i243,2022-09-02T18:14:34.040Z,"Fiji region",earthquake,12.43,6.337,0.068,66,reviewed,us,us
2022-08-25T15:41:02.196Z,-31.4729,-178.0094,36.963,4.8,mb,27,131,6.792,1.24,us,us7000i2fm,2022-08-27T13:41:00.040Z,"Kermadec Islands region",earthquake,11.17,7.31,0.119,24,reviewed,us,us
2022-08-26T05:38:13.492Z,29.6046,-42.8108,10,4.8,mb,88,95,24.46,0.43,us,us7000i2ik,2022-08-26T05:59:30.040Z,"northern Mid-Atlantic Ridge",earthquake,12.06,1.887,0.063,78,reviewed,us,us
2022-08-28T04:58:54.408Z,5.2884,125.3775,188.367,4.8,mb,63,74,1.781,1.14,us,us7000i31d,2022-08-28T05:15:33.040Z,"15 km SW of Sarangani, Philippines",earthquake,7.52,5.735,0.045,153,reviewed,us,us
2022-08-28T12:19:08.957Z,51.8359,160.1228,10,4.8,mb,66,149,1.493,0.46,us,us7000i33j,2022-08-28T12:43:39.040Z,"168 km SE of Vilyuchinsk, Russia",earthquake,7.5,1.904,0.062,79,reviewed,us,us
2022-08-28T21:04:47.150Z,-6.0231,147.42,70.538,4.8,mb,53,83,5.063,0.52,us,us7000i36q,2022-08-28T23:20:18.040Z,"75 km NW of Finschhafen, Papua New Guinea",earthquake,7.78,5.748,0.059,89,reviewed,us,us
2022-08-29T01:18:18.447Z,4.3626,62.5554,10,4.8,mb,49,102,11.425,0.79,us,us7000i38a,2022-08-29T01:42:21.040Z,"Carlsberg Ridge",earthquake,11.74,1.89,0.069,64,reviewed,us,us
2022-08-30T05:35:58.383Z,4.1972,62.689,10,4.8,mb,59,86,10.754,0.33,us,us7000i3lq,2022-08-30T05:53:06.040Z,"Carlsberg Ridge",earthquake,10.56,1.896,0.077,52,reviewed,us,us
2022-09-01T02:02:54.135Z,26.7423,126.5291,10,4.8,mb,45,63,1.561,0.5,us,us7000i46m,2022-09-01T23:25:35.040Z,"128 km WNW of Naha, Japan",earthquake,5.92,1.516,0.101,33,reviewed,us,us
2022-09-02T23:41:14.849Z,44.2889,148.9386,25.473,4.8,mww,89,96,4.566,0.66,us,us7000i4ts,2022-09-03T14:57:30.040Z,"133 km SE of Kuril’sk, Russia",earthquake,6.61,4.176,0.093,11,reviewed,us,us
2022-09-03T05:57:23.250Z,-14.9242,167.3156,120.298,4.8,mb,29,86,0.531,0.69,us,us7000i4vp,2022-09-03T20:09:21.132Z,"Vanuatu",earthquake,12.72,7.002,0.131,18,reviewed,us,us
2022-09-03T06:43:12.952Z,-18.475,-177.9512,481.179,4.8,mb,91,29,3.659,0.83,us,us7000i4vv,2022-09-03T06:59:12.040Z,"292 km E of Levuka, Fiji",earthquake,11,7.792,0.069,66,reviewed,us,us
2022-08-06T00:52:13.865Z,1.3714,67.0844,10,4.7,mb,92,48,5.974,0.64,us,us6000i8kc,2022-08-20T04:31:24.040Z,"Carlsberg Ridge",earthquake,4.4,1.764,0.061,81,reviewed,us,us
2022-08-06T03:15:08.385Z,24.6633,-109.1732,10,4.7,mb,62,88,1.201,1.06,us,us6000i8kr,2022-09-03T22:39:42.246Z,"101 km SSW of El Huitusi, Mexico",earthquake,6.57,1.846,0.035,250,reviewed,us,us
2022-08-06T09:42:38.123Z,32.5356,142.5159,10,4.7,mb,56,113,2.347,0.64,us,us6000i8m3,2022-09-01T09:51:00.040Z,"Izu Islands, Japan region",earthquake,8.99,1.868,0.065,76,reviewed,us,us
2022-08-08T03:44:54.642Z,-32.6725,-71.973,15.422,4.7,mwr,80,66,0.444,0.58,us,us6000i8zd,2022-09-05T00:02:10.242Z,"51 km NW of Valparaíso, Chile",earthquake,2.09,3.618,0.04,59,reviewed,us,us
2022-08-09T02:52:43.291Z,10.3184,122.038,10,4.7,mb,50,85,4.762,0.75,us,us6000i99c,2022-08-19T03:27:49.040Z,"13 km SSE of Magdalena, Philippines",earthquake,10.89,1.846,0.069,64,reviewed,us,us
2022-08-09T04:41:10.252Z,-2.0197,100.2357,35,4.7,mb,38,114,2.465,0.6,us,us6000i9a8,2022-08-15T03:02:22.040Z,"119 km S of Padang, Indonesia",earthquake,6.93,1.929,0.112,24,reviewed,us,us
2022-08-10T21:46:06.091Z,-19.9513,-178.6237,614.519,4.7,mb,91,37,3.426,0.54,us,us6000i9ti,2022-08-20T01:53:58.040Z,"Fiji region",earthquake,11.55,6.396,0.066,69,reviewed,us,us
2022-08-13T00:18:31.482Z,-11.378,119.7017,10,4.7,mb,46,82,3.165,0.74,us,us6000iaep,2022-08-26T05:14:14.040Z,"200 km SSW of Waingapu, Indonesia",earthquake,6.4,1.833,0.098,32,reviewed,us,us
2022-08-13T00:19:22.588Z,-32.0956,-178.0668,10,4.7,mb,18,129,2.827,0.54,us,us6000id3q,2022-08-27T02:03:49.040Z,"south of the Kermadec Islands",earthquake,8.97,1.893,0.159,12,reviewed,us,us
2022-08-14T09:01:42.744Z,-30.6966,-71.4602,48.326,4.7,mb,64,87,0.152,0.58,us,us6000iaqm,2022-08-29T05:00:03.087Z,"27 km WSW of Ovalle, Chile",earthquake,3.47,5.103,0.037,218,reviewed,us,us
2022-08-14T13:04:36.750Z,4.3848,126.3899,66.457,4.7,mb,77,49,2.787,0.66,us,us6000iasb,2022-08-24T14:38:48.040Z,"152 km SE of Sarangani, Philippines",earthquake,7.53,5.906,0.072,61,reviewed,us,us
2022-08-14T18:41:29.212Z,-33.0845,-72.1137,20.065,4.7,mb,33,155,0.396,0.91,us,us6000iaui,2022-08-15T14:23:31.523Z,"45 km W of Valparaíso, Chile",earthquake,6.42,2.533,0.226,6,reviewed,us,us
2022-08-14T18:41:58.435Z,-33.0797,-72.0443,26.632,4.7,mb,20,180,0.338,0.54,us,us6000iauj,2022-08-15T14:24:28.529Z,"39 km W of Valparaíso, Chile",earthquake,7.09,6.222,0.108,26,reviewed,us,us
2022-08-15T01:38:03.314Z,6.4748,126.8619,85.077,4.7,mb,43,115,1.404,0.86,us,us7000i223,2022-08-30T01:14:08.040Z,"73 km SE of Bobon, Philippines",earthquake,10.38,6.85,0.095,34,reviewed,us,us
2022-08-15T13:45:20.900Z,-13.4146,167.2121,10.022,4.7,mb,15,129,2.021,0.39,us,us7000i22c,2022-08-24T18:18:24.040Z,"62 km NW of Sola, Vanuatu",earthquake,9.75,5.403,0.208,9,reviewed,us,us
2022-08-15T15:07:26.248Z,1.7941,126.3844,39.693,4.7,mb,66,82,1.413,0.65,us,us6000ib2g,2022-08-24T18:48:47.040Z,"157 km NW of Ternate, Indonesia",earthquake,6.02,5.937,0.067,67,reviewed,us,us
2022-08-15T19:21:15.369Z,44.3307,149.4841,10,4.7,mb,68,120,4.957,0.63,us,us6000ib52,2022-08-25T13:59:08.040Z,"161 km SE of Kuril’sk, Russia",earthquake,9.74,1.84,0.071,60,reviewed,us,us
2022-08-16T03:26:15.277Z,-48.6856,121.3275,10,4.7,mb,24,65,16.039,0.7,us,us6000ibev,2022-08-29T03:17:23.040Z,"western Indian-Antarctic Ridge",earthquake,8.68,1.844,0.126,22,reviewed,us,us
2022-08-17T09:38:18.433Z,45.2121,150.0669,71.238,4.7,mb,41,137,5.375,0.39,us,us6000ibj9,2022-09-01T06:52:58.040Z,"171 km E of Kuril’sk, Russia",earthquake,10.51,7.849,0.112,24,reviewed,us,us
2022-08-17T23:15:06.660Z,-50.1066,119.881,10,4.7,mb,34,72,16.915,0.51,us,us7000i2ll,2022-09-02T05:18:04.040Z,"western Indian-Antarctic Ridge",earthquake,10.8,1.834,0.108,26,reviewed,us,us
2022-08-18T02:09:43.413Z,-55.9236,-27.1353,10,4.7,mb,18,79,18.846,0.84,us,us7000i2m6,2022-08-30T00:21:18.040Z,"South Sandwich Islands region",earthquake,7.95,1.923,0.134,17,reviewed,us,us
2022-08-18T23:01:56.675Z,-20.3679,-11.7136,10,4.7,mb,16,86,7.169,0.5,us,us7000i2n7,2022-08-27T05:18:49.040Z,"southern Mid-Atlantic Ridge",earthquake,7.86,1.862,0.174,10,reviewed,us,us
2022-08-18T23:51:40.378Z,-20.3885,-11.7274,10,4.7,mb,39,63,7.192,0.66,us,us7000i2mz,2022-08-27T03:37:49.040Z,"southern Mid-Atlantic Ridge",earthquake,6.49,1.838,0.1,30,reviewed,us,us
2022-08-19T01:00:28.480Z,-20.2129,-11.8749,10,4.7,mb,23,97,7.202,1,us,us7000i2nr,2022-08-26T22:41:21.040Z,"southern Mid-Atlantic Ridge",earthquake,6.72,1.809,0.142,16,reviewed,us,us
2022-08-19T12:40:52.797Z,-11.4289,166.2314,35,4.7,mb,59,65,4.105,0.58,us,us6000ic31,2022-08-30T04:39:27.040Z,"91 km SSE of Lata, Solomon Islands",earthquake,6.48,1.904,0.053,110,reviewed,us,us
2022-08-19T15:01:15.302Z,20.6417,120.9024,23.962,4.7,mb,62,100,2.172,0.97,us,us6000ic3x,2022-08-28T16:27:41.040Z,"113 km W of Basco, Philippines",earthquake,9.27,5.467,0.078,50,reviewed,us,us
2022-08-19T18:24:32.679Z,-26.9204,26.7159,5,4.7,mb,68,52,2.126,0.86,us,us6000ic78,2022-08-20T16:33:42.057Z,"7 km NNE of Orkney, South Africa",earthquake,5.76,1.005,0.081,52,reviewed,us,us
2022-08-20T13:05:36.051Z,-19.3598,-172.4942,10,4.7,mb,19,159,1.591,1.32,us,us6000iccn,2022-08-20T13:24:59.040Z,"175 km ESE of Neiafu, Tonga",earthquake,12.27,1.945,0.127,19,reviewed,us,us
2022-08-20T15:40:26.221Z,-5.497,151.9433,59.462,4.7,mb,32,125,1.316,0.66,us,us7000i3ea,2022-09-04T15:09:13.040Z,"132 km SSW of Kokopo, Papua New Guinea",earthquake,10.16,7.083,0.063,77,reviewed,us,us
2022-08-20T19:34:46.646Z,-23.6854,-179.8578,509.941,4.7,mb,124,27,4.981,0.9,us,us6000ices,2022-08-20T19:53:08.040Z,"south of the Fiji Islands",earthquake,5.47,7.404,0.035,250,reviewed,us,us
2022-08-21T07:33:59.291Z,3.1473,126.3318,58.823,4.7,mb,52,107,2.576,0.6,us,us6000ichr,2022-08-21T08:06:56.040Z,"237 km NE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,8.15,7.859,0.085,42,reviewed,us,us
2022-08-21T11:46:12.101Z,-6.9134,155.0527,10,4.7,mb,57,59,3.947,0.71,us,us6000icir,2022-09-04T07:25:14.040Z,"",earthquake,8.52,1.866,0.077,51,reviewed,us,us
2022-08-21T15:27:04.216Z,60.514,-28.6917,10,4.7,mb,184,38,5.438,0.43,us,us6000icjm,2022-08-30T18:31:15.040Z,"Reykjanes Ridge",earthquake,8.29,1.74,0.033,275,reviewed,us,us
2022-08-22T20:00:53.762Z,-30.961,-177.3762,10,4.7,mb,25,132,1.758,0.85,us,us7000i40l,2022-08-31T17:17:00.040Z,"",earthquake,6.38,1.81,0.158,12,reviewed,us,us
2022-08-24T02:41:30.291Z,-5.2523,102.9358,55.656,4.7,mb,36,175,0.886,0.53,us,us7000i1xc,2022-08-24T03:14:18.040Z,"140 km SSW of Pagar Alam, Indonesia",earthquake,8.31,7.862,0.129,18,reviewed,us,us
2022-08-24T19:32:31.695Z,-30.7971,-89.9324,10,4.7,mb,47,143,9.823,0.82,us,us7000i24n,2022-08-24T20:51:02.040Z,"southeast central Pacific Ocean",earthquake,11.05,1.803,0.059,86,reviewed,us,us
2022-08-25T09:46:15.018Z,-6.1332,130.4836,128.731,4.7,mb,44,98,3.646,0.77,us,us7000i2a4,2022-08-25T10:23:38.040Z,"257 km WSW of Tual, Indonesia",earthquake,10.24,8.303,0.071,60,reviewed,us,us
2022-08-26T04:52:17.896Z,25.4082,95.3749,10,4.7,mb,32,92,3.196,1.17,us,us7000i2i8,2022-08-26T22:27:30.873Z,"92 km ESE of Phek, India",earthquake,5.51,1.92,0.108,26,reviewed,us,us
2022-08-26T23:20:20.634Z,-6.2756,155.0946,129.291,4.7,mb,85,67,3.579,0.73,us,us7000i2tv,2022-09-04T02:29:17.040Z,"43 km W of Panguna, Papua New Guinea",earthquake,8.83,5.955,0.046,144,reviewed,us,us
2022-08-27T13:06:03.091Z,49.6803,156.0778,64.483,4.7,mb,48,133,3.716,0.71,us,us7000i2x1,2022-08-27T20:50:51.040Z,"110 km S of Severo-Kuril’sk, Russia",earthquake,5.48,7.406,0.032,291,reviewed,us,us
2022-08-28T01:03:37.236Z,32.4399,142.4389,10,4.7,mb,31,204,2.312,0.42,us,us7000i300,2022-08-28T01:23:07.040Z,"Izu Islands, Japan region",earthquake,13.07,1.952,0.06,85,reviewed,us,us
2022-08-28T10:00:30.600Z,8.7126,126.9405,51.814,4.7,mb,45,111,2.117,0.48,us,us7000i333,2022-08-28T10:21:50.040Z,"71 km E of Marihatag, Philippines",earthquake,9.86,8.234,0.061,81,reviewed,us,us
2022-08-28T22:30:31.085Z,4.5196,62.3316,10,4.7,mb,29,196,21.146,0.17,us,us7000i37d,2022-08-29T01:26:02.040Z,"Carlsberg Ridge",earthquake,12.74,1.986,0.115,23,reviewed,us,us
2022-08-29T07:49:01.918Z,11.8422,143.163,10,4.7,mb,51,141,2.405,0.38,us,us7000i3aq,2022-08-29T13:14:55.205Z,"227 km SW of Merizo Village, Guam",earthquake,5.94,1.927,0.059,90,reviewed,us,us
2022-08-30T00:47:08.059Z,4.7452,62.2237,10,4.7,mb,56,85,11.088,0.65,us,us7000i3kb,2022-08-30T01:06:30.040Z,"Carlsberg Ridge",earthquake,2.79,1.881,0.072,59,reviewed,us,us
2022-08-30T05:28:06.362Z,4.1334,62.6851,10,4.7,mb,60,70,10.773,0.54,us,us7000i3ll,2022-08-30T05:46:04.040Z,"Carlsberg Ridge",earthquake,11.13,1.881,0.076,53,reviewed,us,us
2022-08-31T09:56:40.078Z,37.5637,26.8067,10,4.7,mwr,107,51,1.664,0.67,us,us7000i3ym,2022-08-31T19:32:31.486Z,"17 km SSW of Chóra, Greece",earthquake,4.58,1.818,0.059,28,reviewed,us,us
2022-08-31T15:50:53.881Z,-60.6115,-25.9012,10,4.7,mb,32,208,8.525,0.83,us,us7000i41b,2022-08-31T22:13:08.040Z,"",earthquake,13.22,1.952,0.108,26,reviewed,us,us
2022-08-31T17:14:47.692Z,11.8948,142.3138,35,4.7,mb,50,78,17.797,0.57,us,us7000i42s,2022-08-31T18:22:30.186Z,"",earthquake,12.45,1.924,0.068,65,reviewed,us,us
2022-09-01T04:03:14.790Z,13.9281,-91.903,35,4.7,mb,48,159,1.489,0.89,us,us7000i47f,2022-09-02T00:14:45.040Z,"40 km S of Champerico, Guatemala",earthquake,7.39,1.956,0.026,463,reviewed,us,us
2022-09-01T14:24:42.181Z,-17.8667,-176.6512,10,4.7,mb,27,83,2.636,0.47,us,us7000i4bb,2022-09-01T15:00:17.040Z,"Fiji region",earthquake,11.91,1.89,0.106,27,reviewed,us,us
2022-09-01T15:33:20.156Z,10.941,126.1409,46.36,4.7,mb,113,105,3.886,0.66,us,us7000i4bt,2022-09-01T17:04:10.040Z,"34 km E of Sulangan, Philippines",earthquake,9.75,6.323,0.056,105,reviewed,us,us
2022-09-02T00:12:41.533Z,-57.8619,-25.0993,27.181,4.7,mb,36,175,7.311,0.48,us,us7000i4ib,2022-09-02T00:46:58.040Z,"",earthquake,11.51,4.83,0.096,33,reviewed,us,us
2022-09-02T02:45:31.783Z,51.6078,-176.7986,54.521,4.7,mb,56,137,0.284,1.05,us,us7000i4iz,2022-09-02T05:16:21.519Z,"31 km SSW of Adak, Alaska",earthquake,7.39,6.217,0.034,261,reviewed,us,us
2022-09-02T03:34:23.613Z,2.0508,97.859,62.688,4.7,mb,38,111,0.794,0.5,us,us7000i4j9,2022-09-02T03:51:56.040Z,"27 km SSE of Singkil, Indonesia",earthquake,6.91,7.102,0.099,31,reviewed,us,us
2022-09-02T17:44:14.778Z,-7.1745,129.3653,132.838,4.7,mb,99,78,2.078,0.57,us,us7000i4qt,2022-09-02T18:12:52.040Z,"Kepulauan Babar, Indonesia",earthquake,6.1,3.273,0.062,89,reviewed,us,us
2022-09-02T20:15:02.868Z,-15.4958,-172.7046,10,4.7,mb,75,150,1.813,0.57,us,us7000i4s0,2022-09-02T21:16:52.040Z,"127 km ENE of Hihifo, Tonga",earthquake,8.65,1.89,0.061,88,reviewed,us,us
2022-09-03T04:36:20.978Z,56.8876,117.4186,10,4.7,mb,54,56,8.092,1.17,us,us7000i4v8,2022-09-04T08:29:39.157Z,"51 km W of Chara, Russia",earthquake,7.81,1.616,0.035,256,reviewed,us,us
